player_id,name,season,salary,team,position,draft_pick,draft_year
valende01,Denzel Valentine,2017-18,2186400,Chicago Bulls,Shooting Guard,14th overall,2016
vanexni01,Nick Van Exel,1993-94,1100000,Los Angeles Lakers,Shooting Guard and Point Guard,37th overall,1993
vanexni01,Nick Van Exel,1994-95,1900000,Los Angeles Lakers,Shooting Guard and Point Guard,37th overall,1993
vanexni01,Nick Van Exel,1995-96,1900000,Los Angeles Lakers,Shooting Guard and Point Guard,37th overall,1993
vanexni01,Nick Van Exel,1996-97,1900000,Los Angeles Lakers,Shooting Guard and Point Guard,37th overall,1993
vanexni01,Nick Van Exel,1997-98,1900000,Los Angeles Lakers,Shooting Guard and Point Guard,37th overall,1993
vanexni01,Nick Van Exel,1998-99,1900000,Denver Nuggets,Shooting Guard and Point Guard,37th overall,1993
vanexni01,Nick Van Exel,1999-00,8354614,Denver Nuggets,Shooting Guard and Point Guard,37th overall,1993
vanexni01,Nick Van Exel,2000-01,9200000,Denver Nuggets,Shooting Guard and Point Guard,37th overall,1993
vanexni01,Nick Van Exel,2001-02,10164642,Denver Nuggets,Shooting Guard and Point Guard,37th overall,1993
vanexni01,Nick Van Exel,2002-03,11061234,Dallas Mavericks,Shooting Guard and Point Guard,37th overall,1993
vanexni01,Nick Van Exel,2003-04,11956625,Golden State Warriors,Shooting Guard and Point Guard,37th overall,1993
vanexni01,Nick Van Exel,2004-05,11933252,Portland Trail Blazers,Shooting Guard and Point Guard,37th overall,1993
vanexni01,Nick Van Exel,2005-06,1138500,San Antonio Spurs,Shooting Guard and Point Guard,37th overall,1993
vanhoke01,Keith Van Horn,1997-98,2655360,New Jersey Nets,Power Forward and Small Forward,2nd overall,1997
vanhoke01,Keith Van Horn,1998-99,3054000,New Jersey Nets,Power Forward and Small Forward,2nd overall,1997
vanhoke01,Keith Van Horn,1999-00,3451920,New Jersey Nets,Power Forward and Small Forward,2nd overall,1997
vanhoke01,Keith Van Horn,2000-01,9000000,New Jersey Nets,Power Forward and Small Forward,2nd overall,1997
vanhoke01,Keith Van Horn,2001-02,10865250,New Jersey Nets,Power Forward and Small Forward,2nd overall,1997
vanhoke01,Keith Van Horn,2002-03,12072500,Philadelphia 76ers,Power Forward and Small Forward,2nd overall,1997
vanhoke01,Keith Van Horn,2003-04,13279750,New York Knicks,Power Forward and Small Forward,2nd overall,1997
vanhoke01,Keith Van Horn,2004-05,14487000,Milwaukee Bucks,Power Forward and Small Forward,2nd overall,1997
vanhoke01,Keith Van Horn,2005-06,15694250,Dallas Mavericks,Power Forward and Small Forward,2nd overall,1997
vanhoke01,Keith Van Horn,2007-08,4300000,New Jersey Nets,Power Forward and Small Forward,2nd overall,1997
vandelo01,Logan Vander Velden,1995-96,200000,Los Angeles Clippers,Small Forward,,
vandeki01,Kiki Vandeweghe,1984-85,755000,Portland Trail Blazers,Small Forward and Power Forward,11th overall,1980
vandeki01,Kiki Vandeweghe,1985-86,751750,Portland Trail Blazers,Small Forward and Power Forward,11th overall,1980
vandeki01,Kiki Vandeweghe,1987-88,961000,Portland Trail Blazers,Small Forward and Power Forward,11th overall,1980
vandeki01,Kiki Vandeweghe,1988-89,1054000,Portland Trail Blazers,Small Forward and Power Forward,11th overall,1980
vandeki01,Kiki Vandeweghe,1990-91,1025000,New York Knicks,Small Forward and Power Forward,11th overall,1980
vandeki01,Kiki Vandeweghe,1991-92,1020000,New York Knicks,Small Forward and Power Forward,11th overall,1980
vandeki01,Kiki Vandeweghe,1992-93,140000,Los Angeles Clippers,Small Forward and Power Forward,11th overall,1980
vandeki01,Kiki Vandeweghe,1993-94,150000,Los Angeles Clippers,Small Forward and Power Forward,11th overall,1980
vanosni01,Nick Vanos,1985-86,125000,Phoenix Suns,Center,32nd overall,1985
vanvlfr01,Fred VanVleet,2016-17,543471,Toronto Raptors,Point Guard,,
vanvlfr01,Fred VanVleet,2017-18,1312611,Toronto Raptors,Point Guard,,
vardara01,Ratko Varda,2001-02,332817,Detroit Pistons,Center,,
vardara01,Ratko Varda,2002-03,124984,Washington Wizards,Center,,
varejan01,Anderson Varejao,2004-05,788000,Cleveland Cavaliers,Power Forward and Center,30th overall,2004
varejan01,Anderson Varejao,2005-06,866800,Cleveland Cavaliers,Power Forward and Center,30th overall,2004
varejan01,Anderson Varejao,2006-07,945600,Cleveland Cavaliers,Power Forward and Center,30th overall,2004
varejan01,Anderson Varejao,2007-08,5356000,Cleveland Cavaliers,Power Forward and Center,30th overall,2004
varejan01,Anderson Varejao,2008-09,5784480,Cleveland Cavaliers,Power Forward and Center,30th overall,2004
varejan01,Anderson Varejao,2009-10,6300000,Cleveland Cavaliers,Power Forward and Center,30th overall,2004
varejan01,Anderson Varejao,2010-11,7281818,Cleveland Cavaliers,Power Forward and Center,30th overall,2004
varejan01,Anderson Varejao,2011-12,7700000,Cleveland Cavaliers,Power Forward and Center,30th overall,2004
varejan01,Anderson Varejao,2012-13,8368182,Cleveland Cavaliers,Power Forward and Center,30th overall,2004
varejan01,Anderson Varejao,2013-14,9036364,Cleveland Cavaliers,Power Forward and Center,30th overall,2004
varejan01,Anderson Varejao,2014-15,9704595,Cleveland Cavaliers,Power Forward and Center,30th overall,2004
varejan01,Anderson Varejao,2015-16,9638554,Portland Trail Blazers,Power Forward and Center,30th overall,2004
varejan01,Anderson Varejao,2015-16,458575,Golden State Warriors,Power Forward and Center,30th overall,2004
varejan01,Anderson Varejao,2016-17,1984005,Portland Trail Blazers,Power Forward and Center,30th overall,2004
varejan01,Anderson Varejao,2016-17,1551659,Golden State Warriors,Power Forward and Center,30th overall,2004
varejan01,Anderson Varejao,2017-18,1913345,Portland Trail Blazers,Power Forward and Center,30th overall,2004
varnaja01,Jarvis Varnado,2012-13,275805,Miami Heat,Power Forward,41st overall,2010
varnaja01,Jarvis Varnado,2012-13,33431,Boston Celtics,Power Forward,41st overall,2010
varnaja01,Jarvis Varnado,2013-14,788872,Miami Heat,Power Forward,41st overall,2010
varnaja01,Jarvis Varnado,2014-15,75000,Philadelphia 76ers,Power Forward,41st overall,2010
vasqugr01,Greivis Vasquez,2010-11,1035960,Memphis Grizzlies,Point Guard and Shooting Guard,28th overall,2010
vasqugr01,Greivis Vasquez,2011-12,1113600,New Orleans Hornets,Point Guard and Shooting Guard,28th overall,2010
vasqugr01,Greivis Vasquez,2012-13,1191240,New Orleans Hornets,Point Guard and Shooting Guard,28th overall,2010
vasqugr01,Greivis Vasquez,2013-14,2150188,Sacramento Kings,Point Guard and Shooting Guard,28th overall,2010
vasqugr01,Greivis Vasquez,2014-15,6400000,Toronto Raptors,Point Guard and Shooting Guard,28th overall,2010
vasqugr01,Greivis Vasquez,2015-16,6600000,Milwaukee Bucks,Point Guard and Shooting Guard,28th overall,2010
vasqugr01,Greivis Vasquez,2016-17,4347826,Brooklyn Nets,Point Guard and Shooting Guard,28th overall,2010
vaughda02,David Vaughn,1995-96,534000,Orlando Magic,Power Forward,25th overall,1995
vaughda02,David Vaughn,1996-97,614000,Orlando Magic,Power Forward,25th overall,1995
vaughda02,David Vaughn,1997-98,693840,Golden State Warriors,Power Forward,25th overall,1995
vaughda02,David Vaughn,1998-99,450000,New Jersey Nets,Power Forward,25th overall,1995
vaughja01,Jacque Vaughn,1997-98,601320,Utah Jazz,Shooting Guard and Point Guard,27th overall,1997
vaughja01,Jacque Vaughn,1998-99,691560,Utah Jazz,Shooting Guard and Point Guard,27th overall,1997
vaughja01,Jacque Vaughn,1999-00,781800,Utah Jazz,Shooting Guard and Point Guard,27th overall,1997
vaughja01,Jacque Vaughn,2000-01,1500000,Utah Jazz,Shooting Guard and Point Guard,27th overall,1997
vaughja01,Jacque Vaughn,2001-02,590850,Atlanta Hawks,Shooting Guard and Point Guard,27th overall,1997
vaughja01,Jacque Vaughn,2002-03,699935,Orlando Magic,Shooting Guard and Point Guard,27th overall,1997
vaughja01,Jacque Vaughn,2003-04,813679,Atlanta Hawks,Shooting Guard and Point Guard,27th overall,1997
vaughja01,Jacque Vaughn,2004-05,932546,New Jersey Nets,Shooting Guard and Point Guard,27th overall,1997
vaughja01,Jacque Vaughn,2005-06,1094550,New Jersey Nets,Shooting Guard and Point Guard,27th overall,1997
vaughja01,Jacque Vaughn,2006-07,1071225,San Antonio Spurs,Shooting Guard and Point Guard,27th overall,1997
vaughja01,Jacque Vaughn,2007-08,1219950,San Antonio Spurs,Shooting Guard and Point Guard,27th overall,1997
vaughja01,Jacque Vaughn,2008-09,1262275,San Antonio Spurs,Shooting Guard and Point Guard,27th overall,1997
vaughra01,Rashad Vaughn,2015-16,1733040,Milwaukee Bucks,Shooting Guard,17th overall,2015
vaughra01,Rashad Vaughn,2016-17,1811040,Milwaukee Bucks,Shooting Guard,17th overall,2015
vaughra01,Rashad Vaughn,2017-18,1889040,New Orleans Pelicans,Shooting Guard,17th overall,2015
vaughra01,Rashad Vaughn,2017-18,166258,Orlando Magic,Shooting Guard,17th overall,2015
vaughlo01,Loy Vaught,1990-91,825000,Los Angeles Clippers,Power Forward,13th overall,1990
vaughlo01,Loy Vaught,1991-92,1000000,Los Angeles Clippers,Power Forward,13th overall,1990
vaughlo01,Loy Vaught,1992-93,1100000,Los Angeles Clippers,Power Forward,13th overall,1990
vaughlo01,Loy Vaught,1993-94,1225000,Los Angeles Clippers,Power Forward,13th overall,1990
vaughlo01,Loy Vaught,1994-95,2750000,Los Angeles Clippers,Power Forward,13th overall,1990
vaughlo01,Loy Vaught,1995-96,3000000,Los Angeles Clippers,Power Forward,13th overall,1990
vaughlo01,Loy Vaught,1996-97,3100000,Los Angeles Clippers,Power Forward,13th overall,1990
vaughlo01,Loy Vaught,1997-98,3350000,Los Angeles Clippers,Power Forward,13th overall,1990
vaughlo01,Loy Vaught,1998-99,3830000,Detroit Pistons,Power Forward,13th overall,1990
vaughlo01,Loy Vaught,1999-00,4180000,Detroit Pistons,Power Forward,13th overall,1990
vaughlo01,Loy Vaught,2000-01,4812025,Dallas Mavericks,Power Forward,13th overall,1990
vaughlo01,Loy Vaught,2001-02,5222025,Washington Wizards,Power Forward,13th overall,1990
vaughlo01,Loy Vaught,2002-03,5364964,Washington Wizards,Power Forward,13th overall,1990
verhope01,Pete Verhoeven,1984-85,100000,Kansas City Kings,Power Forward,85th overall,1981
verhope01,Pete Verhoeven,1985-86,185000,Golden State Warriors,Power Forward,85th overall,1981
veselja01,Jan Vesely,2011-12,3065040,Washington Wizards,Power Forward,6th overall,2011
veselja01,Jan Vesely,2012-13,3294960,Washington Wizards,Power Forward,6th overall,2011
veselja01,Jan Vesely,2013-14,3340920,Washington Wizards,Power Forward,6th overall,2011
vetragu01,Gundars Vetra,1992-93,275000,Minnesota Timberwolves,Small Forward,,
vetragu01,Gundars Vetra,1993-94,300000,Minnesota Timberwolves,Small Forward,,
villach01,Charlie Villanueva,2005-06,2360880,Toronto Raptors,Power Forward,7th overall,2005
villach01,Charlie Villanueva,2006-07,2537880,Milwaukee Bucks,Power Forward,7th overall,2005
villach01,Charlie Villanueva,2007-08,2715000,Milwaukee Bucks,Power Forward,7th overall,2005
villach01,Charlie Villanueva,2008-09,3448050,Milwaukee Bucks,Power Forward,7th overall,2005
villach01,Charlie Villanueva,2009-10,6500000,Detroit Pistons,Power Forward,7th overall,2005
villach01,Charlie Villanueva,2010-11,7020000,Detroit Pistons,Power Forward,7th overall,2005
villach01,Charlie Villanueva,2011-12,7540000,Detroit Pistons,Power Forward,7th overall,2005
villach01,Charlie Villanueva,2012-13,8060000,Detroit Pistons,Power Forward,7th overall,2005
villach01,Charlie Villanueva,2013-14,8580000,Detroit Pistons,Power Forward,7th overall,2005
villach01,Charlie Villanueva,2014-15,1316809,Dallas Mavericks,Power Forward,7th overall,2005
villach01,Charlie Villanueva,2015-16,1499187,Dallas Mavericks,Power Forward,7th overall,2005
vinceja01,Jay Vincent,1984-85,250000,Dallas Mavericks,Power Forward and Small Forward,24th overall,1981
vinceja01,Jay Vincent,1985-86,275000,Dallas Mavericks,Power Forward and Small Forward,24th overall,1981
vinceja01,Jay Vincent,1987-88,415625,Denver Nuggets,Power Forward and Small Forward,24th overall,1981
vinceja01,Jay Vincent,1988-89,415600,Denver Nuggets,Power Forward and Small Forward,24th overall,1981
vincesa01,Sam Vincent,1985-86,87500,Boston Celtics,Point Guard and Shooting Guard,20th overall,1985
vincesa01,Sam Vincent,1987-88,392500,Chicago Bulls,Point Guard and Shooting Guard,20th overall,1985
vincesa01,Sam Vincent,1988-89,375000,Chicago Bulls,Point Guard and Shooting Guard,20th overall,1985
vincesa01,Sam Vincent,1990-91,980000,Orlando Magic,Point Guard and Shooting Guard,20th overall,1985
vincesa01,Sam Vincent,1991-92,1260000,Orlando Magic,Point Guard and Shooting Guard,20th overall,1985
vincesa01,Sam Vincent,1992-93,1510000,Milwaukee Bucks,Point Guard and Shooting Guard,20th overall,1985
vincima01,Marcus Vinicius,2006-07,412718,New Orleans/Oklahoma City Hornets,Small Forward,43rd overall,2006
vincima01,Marcus Vinicius,2007-08,687456,Memphis Grizzlies,Small Forward,43rd overall,2006
vinsofr01,Fred Vinson,1994-95,150000,Atlanta Hawks,Shooting Guard,,
vinsofr01,Fred Vinson,1999-00,485000,Seattle SuperSonics,Shooting Guard,,
vocega01,Gary Voce,1988-89,100000,Cleveland Cavaliers,Power Forward,,
volkoal01,Alexander Volkov,1990-91,650000,Atlanta Hawks,Center,134th overall,1986
volkoal01,Alexander Volkov,1991-92,675000,Atlanta Hawks,Center,134th overall,1986
vonleno01,Noah Vonleh,2014-15,2524200,Charlotte Hornets,Power Forward,9th overall,2014
vonleno01,Noah Vonleh,2015-16,2637720,Portland Trail Blazers,Power Forward,9th overall,2014
vonleno01,Noah Vonleh,2016-17,2751360,Portland Trail Blazers,Power Forward,9th overall,2014
vonleno01,Noah Vonleh,2017-18,3505233,Chicago Bulls,Power Forward,9th overall,2014
voskuja01,Jake Voskuhl,2000-01,316969,Chicago Bulls,Center,33rd overall,2000
voskuja01,Jake Voskuhl,2001-02,465850,Phoenix Suns,Center,33rd overall,2000
voskuja01,Jake Voskuhl,2002-03,587435,Phoenix Suns,Center,33rd overall,2000
voskuja01,Jake Voskuhl,2003-04,1500000,Phoenix Suns,Center,33rd overall,2000
voskuja01,Jake Voskuhl,2004-05,1687500,Phoenix Suns,Center,33rd overall,2000
voskuja01,Jake Voskuhl,2005-06,1937500,Charlotte Bobcats,Center,33rd overall,2000
voskuja01,Jake Voskuhl,2006-07,2000000,Charlotte Bobcats,Center,33rd overall,2000
voskuja01,Jake Voskuhl,2007-08,3000000,Milwaukee Bucks,Center,33rd overall,2000
voskuja01,Jake Voskuhl,2008-09,826153,Toronto Raptors,Center,33rd overall,2000
vraneda01,Danny Vranes,1984-85,392000,Seattle SuperSonics,Small Forward,5th overall,1981
vraneda01,Danny Vranes,1985-86,400000,Seattle SuperSonics,Small Forward,5th overall,1981
vraneda01,Danny Vranes,1986-87,500000,Philadelphia 76ers,Small Forward,5th overall,1981
vraneda01,Danny Vranes,1987-88,517000,Philadelphia 76ers,Small Forward,5th overall,1981
vranesl01,Slavko Vranes,2003-04,129768,New York Knicks,Center,39th overall,2003
vrankst01,Stojko Vrankovic,1990-91,222000,Boston Celtics,Center,,
vrankst01,Stojko Vrankovic,1991-92,665000,Boston Celtics,Center,,
vrankst01,Stojko Vrankovic,1992-93,831000,Boston Celtics,Center,,
vrankst01,Stojko Vrankovic,1993-94,831000,Boston Celtics,Center,,
vrankst01,Stojko Vrankovic,1994-95,831000,Boston Celtics,Center,,
vrankst01,Stojko Vrankovic,1996-97,2900000,Minnesota Timberwolves,Center,,
vrankst01,Stojko Vrankovic,1997-98,3580000,Los Angeles Clippers,Center,,
vrankst01,Stojko Vrankovic,1998-99,4060000,Los Angeles Clippers,Center,,
vromaja01,Jackson Vroman,2004-05,385277,Phoenix Suns,Center and Power Forward,31st overall,2004
vromaja01,Jackson Vroman,2005-06,682051,New Orleans/Oklahoma City Hornets,Center and Power Forward,31st overall,2004
vucevni01,Nikola Vucevic,2011-12,1645400,Philadelphia 76ers,Center,16th overall,2011
vucevni01,Nikola Vucevic,2012-13,1768800,Orlando Magic,Center,16th overall,2011
vucevni01,Nikola Vucevic,2013-14,1793520,Orlando Magic,Center,16th overall,2011
vucevni01,Nikola Vucevic,2014-15,2751260,Orlando Magic,Center,16th overall,2011
vucevni01,Nikola Vucevic,2015-16,11250000,Orlando Magic,Center,16th overall,2011
vucevni01,Nikola Vucevic,2016-17,11750000,Orlando Magic,Center,16th overall,2011
vucevni01,Nikola Vucevic,2017-18,12250000,Orlando Magic,Center,16th overall,2011
vujacsa01,Sasha Vujacic,2004-05,846840,Los Angeles Lakers,Point Guard and Shooting Guard,27th overall,2004
vujacsa01,Sasha Vujacic,2005-06,910440,Los Angeles Lakers,Point Guard and Shooting Guard,27th overall,2004
vujacsa01,Sasha Vujacic,2006-07,973920,Los Angeles Lakers,Point Guard and Shooting Guard,27th overall,2004
vujacsa01,Sasha Vujacic,2007-08,1756951,Los Angeles Lakers,Point Guard and Shooting Guard,27th overall,2004
vujacsa01,Sasha Vujacic,2008-09,4524887,Los Angeles Lakers,Point Guard and Shooting Guard,27th overall,2004
vujacsa01,Sasha Vujacic,2009-10,5000000,Los Angeles Lakers,Point Guard and Shooting Guard,27th overall,2004
vujacsa01,Sasha Vujacic,2010-11,5475113,New Jersey Nets,Point Guard and Shooting Guard,27th overall,2004
vujacsa01,Sasha Vujacic,2015-16,1356146,New York Knicks,Point Guard and Shooting Guard,27th overall,2004
vujacsa01,Sasha Vujacic,2016-17,1410598,New York Knicks,Point Guard and Shooting Guard,27th overall,2004
wadedw01,Dwyane Wade,2003-04,2636400,Miami Heat,Point Guard and Shooting Guard,5th overall,2003
wadedw01,Dwyane Wade,2004-05,2834160,Miami Heat,Point Guard and Shooting Guard,5th overall,2003
wadedw01,Dwyane Wade,2005-06,3031920,Miami Heat,Point Guard and Shooting Guard,5th overall,2003
wadedw01,Dwyane Wade,2006-07,3841443,Miami Heat,Point Guard and Shooting Guard,5th overall,2003
wadedw01,Dwyane Wade,2007-08,13041250,Miami Heat,Point Guard and Shooting Guard,5th overall,2003
wadedw01,Dwyane Wade,2008-09,14410581,Miami Heat,Point Guard and Shooting Guard,5th overall,2003
wadedw01,Dwyane Wade,2009-10,15779912,Miami Heat,Point Guard and Shooting Guard,5th overall,2003
wadedw01,Dwyane Wade,2010-11,14200000,Miami Heat,Point Guard and Shooting Guard,5th overall,2003
wadedw01,Dwyane Wade,2011-12,15691000,Miami Heat,Point Guard and Shooting Guard,5th overall,2003
wadedw01,Dwyane Wade,2012-13,17182000,Miami Heat,Point Guard and Shooting Guard,5th overall,2003
wadedw01,Dwyane Wade,2013-14,18673000,Miami Heat,Point Guard and Shooting Guard,5th overall,2003
wadedw01,Dwyane Wade,2014-15,15000000,Miami Heat,Point Guard and Shooting Guard,5th overall,2003
wadedw01,Dwyane Wade,2015-16,20000000,Miami Heat,Point Guard and Shooting Guard,5th overall,2003
wadedw01,Dwyane Wade,2016-17,23200000,Chicago Bulls,Point Guard and Shooting Guard,5th overall,2003
wadedw01,Dwyane Wade,2017-18,15550000,Chicago Bulls,Point Guard and Shooting Guard,5th overall,2003
wadedw01,Dwyane Wade,2017-18,1471382,Miami Heat,Point Guard and Shooting Guard,5th overall,2003
wafervo01,Von Wafer,2005-06,398762,Los Angeles Lakers,Small Forward and Shooting Guard,39th overall,2005
wafervo01,Von Wafer,2006-07,24300,Los Angeles Clippers,Small Forward and Shooting Guard,39th overall,2005
